0.000000,0.011905,0.000000,0.000000,0.000000,0.059524,0.000000,0.000000,0.000000,0.035714,0.011905,0.000000,0.011905,0.000000,0.000000,0.000000,0.011905,0.035714,0.047619,0.000000,0.035714,0.178571,0.000000,0.059524,0.011905,0.011905,0.000000,0.000000,0.000000,0.047619,0.000000,0.047619,0.000000,0.000000,0.000000,0.011905,0.023810,0.000000,0.011905,0.023810,0.000000,0.011905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011905,0.000000,0.000000,0.035714,0.035714,0.011905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035714,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.033708,0.000000,0.000000,0.011236,0.000000,0.022472,0.000000,0.000000,0.011236,0.044944,0.000000,0.000000,0.000000,0.022472,0.022472,0.044944,0.011236,0.134831,0.000000,0.044944,0.011236,0.022472,0.011236,0.000000,0.011236,0.067416,0.011236,0.022472,0.000000,0.000000,0.000000,0.011236,0.033708,0.000000,0.011236,0.022472,0.000000,0.011236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011236,0.000000,0.000000,0.011236,0.056180,0.033708,0.033708,0.000000,0.011236,0.000000,0.000000,0.000000,0.022472,0.000000,0.011236
0.000000,0.008000,0.000000,0.008000,0.000000,0.064000,0.008000,0.032000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.016000,0.064000,0.000000,0.008000,0.056000,0.112000,0.024000,0.040000,0.024000,0.032000,0.000000,0.008000,0.024000,0.048000,0.024000,0.008000,0.000000,0.008000,0.016000,0.000000,0.016000,0.032000,0.016000,0.008000,0.000000,0.008000,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.024000,0.000000,0.000000,0.008000,0.024000,0.016000,0.024000,0.000000,0.016000,0.008000,0.000000,0.000000,0.008000,0.000000,0.000000
0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.011364,0.000000,0.011364,0.000000,0.000000,0.000000,0.113636,0.000000,0.068182,0.000000,0.011364,0.000000,0.011364,0.011364,0.034091,0.022727,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.034091,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.011364,0.000000,0.000000,0.022727,0.011364,0.045455,0.022727,0.045455,0.000000,0.034091,0.000000,0.000000,0.022727,0.056818,0.022727,0.034091
0.005780,0.011561,0.000000,0.000000,0.011561,0.052023,0.011561,0.023121,0.000000,0.011561,0.000000,0.000000,0.000000,0.011561,0.005780,0.011561,0.011561,0.040462,0.011561,0.017341,0.028902,0.086705,0.023121,0.052023,0.023121,0.034682,0.000000,0.000000,0.017341,0.034682,0.028902,0.017341,0.000000,0.040462,0.000000,0.000000,0.017341,0.028902,0.011561,0.011561,0.000000,0.011561,0.005780,0.005780,0.000000,0.005780,0.011561,0.000000,0.000000,0.005780,0.000000,0.011561,0.017341,0.023121,0.011561,0.017341,0.017341,0.011561,0.017341,0.011561,0.000000,0.017341,0.011561,0.000000
0.004717,0.014151,0.000000,0.009434,0.000000,0.033019,0.014151,0.009434,0.004717,0.004717,0.014151,0.000000,0.004717,0.033019,0.009434,0.004717,0.014151,0.023585,0.004717,0.023585,0.037736,0.056604,0.037736,0.028302,0.028302,0.023585,0.004717,0.014151,0.004717,0.033019,0.009434,0.037736,0.004717,0.014151,0.014151,0.009434,0.014151,0.023585,0.009434,0.004717,0.004717,0.009434,0.000000,0.004717,0.004717,0.014151,0.000000,0.000000,0.004717,0.004717,0.004717,0.009434,0.014151,0.047170,0.014151,0.037736,0.004717,0.014151,0.000000,0.000000,0.009434,0.033019,0.000000,0.051887
0.004785,0.014354,0.000000,0.009569,0.000000,0.038278,0.014354,0.009569,0.004785,0.004785,0.014354,0.004785,0.004785,0.033493,0.009569,0.004785,0.014354,0.023923,0.009569,0.023923,0.047847,0.047847,0.038278,0.023923,0.028708,0.028708,0.004785,0.019139,0.009569,0.033493,0.009569,0.023923,0.004785,0.014354,0.014354,0.009569,0.014354,0.033493,0.014354,0.004785,0.004785,0.014354,0.004785,0.004785,0.004785,0.014354,0.004785,0.004785,0.004785,0.009569,0.004785,0.009569,0.009569,0.038278,0.014354,0.033493,0.004785,0.019139,0.004785,0.000000,0.009569,0.014354,0.004785,0.014354
0.000000,0.013793,0.006897,0.006897,0.000000,0.020690,0.006897,0.041379,0.006897,0.006897,0.006897,0.000000,0.006897,0.013793,0.006897,0.006897,0.006897,0.027586,0.000000,0.013793,0.034483,0.027586,0.013793,0.020690,0.006897,0.013793,0.000000,0.020690,0.020690,0.055172,0.027586,0.034483,0.006897,0.013793,0.006897,0.000000,0.000000,0.006897,0.006897,0.020690,0.006897,0.000000,0.000000,0.000000,0.013793,0.020690,0.006897,0.000000,0.013793,0.013793,0.006897,0.013793,0.013793,0.041379,0.013793,0.055172,0.006897,0.013793,0.000000,0.020690,0.006897,0.034483,0.000000,0.048276
0.000000,0.010811,0.000000,0.016216,0.000000,0.032432,0.010811,0.010811,0.005405,0.016216,0.005405,0.005405,0.000000,0.021622,0.010811,0.021622,0.005405,0.021622,0.016216,0.016216,0.043243,0.027027,0.016216,0.048649,0.021622,0.027027,0.000000,0.005405,0.021622,0.059459,0.021622,0.016216,0.010811,0.016216,0.010811,0.005405,0.005405,0.021622,0.010811,0.021622,0.005405,0.005405,0.000000,0.000000,0.005405,0.010811,0.005405,0.000000,0.010811,0.005405,0.005405,0.016216,0.010811,0.054054,0.016216,0.032432,0.010811,0.010811,0.005405,0.016216,0.010811,0.021622,0.005405,0.010811
0.011038,0.006623,0.004415,0.006623,0.008830,0.017660,0.002208,0.019868,0.002208,0.006623,0.000000,0.004415,0.002208,0.004415,0.000000,0.004415,0.006623,0.024283,0.006623,0.000000,0.017660,0.187638,0.017660,0.077263,0.004415,0.015453,0.013245,0.004415,0.015453,0.057395,0.008830,0.046358,0.002208,0.004415,0.002208,0.002208,0.002208,0.022075,0.006623,0.008830,0.002208,0.006623,0.008830,0.006623,0.000000,0.013245,0.002208,0.006623,0.008830,0.013245,0.000000,0.002208,0.008830,0.070640,0.011038,0.022075,0.002208,0.011038,0.002208,0.006623,0.006623,0.037528,0.011038,0.048565
